"id","numberofAA"
"sp|P07213|TOM70_YEAST",617
"sp|Q12256|TPO4_YEAST",659
"sp|P41834|UFE1_YEAST",346
"sp|P40478|VDAC2_YEAST",281
"sp|P41807|VATH_YEAST",478
"sp|P25515|VATL1_YEAST",160
"sp|Q03897|WDR59_YEAST",1148
"sp|Q07535|YD118_YEAST",126
"sp|Q07793|YD13B_YEAST",1604
"sp|P40445|YIQ6_YEAST",542
"sp|Q03730|YMB8_YEAST",393
"sp|P53828|YN36_YEAST",104
"sp|P28707|SBA1_YEAST",216
"sp|O14464|RTC6_YEAST",93
"sp|P15303|SEC23_YEAST",768
"sp|P36047|SDS22_YEAST",338
"sp|P03882|SCE1_YEAST",235
"sp|P36136|SHB17_YEAST",271
"sp|P32380|SP110_YEAST",944
"sp|P20424|SRP54_YEAST",541
"sp|P53866|SQS1_YEAST",767
"sp|P32908|SMC1_YEAST",1225
"sp|P38904|SPP41_YEAST",1435
"sp|P36024|SIS2_YEAST",562
"sp|P07284|SYSC_YEAST",462
"sp|P32643|TMT1_YEAST",299
"sp|Q12116|TMS1_YEAST",473
"sp|P38811|TRA1_YEAST",3744
"sp|Q03496|TR732_YEAST",1420
"sp|Q03280|TOM1_YEAST",3268
"sp|P32571|UBP4_YEAST",926
"sp|P35194|UTP20_YEAST",2493
"sp|Q06679|UTP4_YEAST",776
"sp|Q08474|VAM10_YEAST",114
"sp|P32341|VPH2_YEAST",215
"sp|P32842|VATL2_YEAST",164
"sp|Q3E7B6|VA0E_YEAST",73
"sp|P43582|WWM1_YEAST",211
"sp|Q03913|VPS61_YEAST",190
"sp|P25640|YCV4_YEAST",136
"sp|P40917|YAP4_YEAST",295
"sp|Q04408|YD514_YEAST",483
"sp|A0A023PZF5|YE046_YEAST",109
"sp|Q02590|YE091_YEAST",73
"sp|Q03418|YD491_YEAST",163
"sp|P38276|YBY7_YEAST",179
"sp|O13541|YL280_YEAST",116
"sp|Q8TGP0|YG063_YEAST",49
"sp|P53948|YNF7_YEAST",110
"sp|O13561|YL169_YEAST",117
"sp|P53245|YG2C_YEAST",111
"sp|P0C2J6|YL22A_YEAST",438
"sp|Q08259|YOL18_YEAST",102
"sp|P53936|YNI9_YEAST",158
"sp|Q12261|YO325_YEAST",157
"sp|P47014|YJN2_YEAST",750
"sp|P36153|YK53_YEAST",106
"sp|P46996|YJQ3_YEAST",555
"sp|A0A023PXF8|YI066_YEAST",147
"sp|Q08910|YO387_YEAST",206
"sp|Q12040|YO283_YEAST",230
"sp|Q08786|YO331_YEAST",185
"sp|P0C5R3|YO73A_YEAST",77
"sp|P53884|YNR4_YEAST",190
"sp|Q12336|YL059_YEAST",168
"sp|P34249|YKK2_YEAST",101
"sp|P36087|YKH0_YEAST",169
"sp|Q08930|YP191_YEAST",360
"sp|P10356|YEY2_YEAST",443
"sp|A0A023PZE1|YH063_YEAST",111
"sp|A0A023PYG5|YH046_YEAST",108
"sp|Q03697|YMD8_YEAST",442
"sp|Q06681|YSP2_YEAST",1438
"sp|Q04898|YM99_YEAST",105
"sp|P53303|ZPR1_YEAST",486
"sp|Q99260|YPT6_YEAST",215
"sp|P01123|YPT1_YEAST",206
"sp|P40063|RT105_YEAST",208
"sp|P06105|SC160_YEAST",1222
"sp|P39955|SAP1_YEAST",897
"sp|P28778|RT06_YEAST",131
"sp|P53313|SDA1_YEAST",767
"sp|P39000|SHC1_YEAST",512
"sp|P46995|SET2_YEAST",733
"sp|P25648|SRB8_YEAST",1427
"sp|P50088|SPG1_YEAST",95
"sp|Q04477|SPC24_YEAST",213
"sp|Q06411|SP382_YEAST",708
"sp|P23179|SPO11_YEAST",398
"sp|Q99176|SRN2_YEAST",213
"sp|P32867|SSO1_YEAST",290
"sp|P16965|STF2_YEAST",84
"sp|P15624|SYFB_YEAST",595
"sp|P38987|TEM1_YEAST",245
"sp|Q99190|TECR_YEAST",310
"sp|P53738|TR112_YEAST",135
"sp|P40414|TPM2_YEAST",161
"sp|Q99394|TRS33_YEAST",268
"sp|Q06525|URN1_YEAST",465
"sp|P52490|UBC13_YEAST",153
"sp|P34241|URB1_YEAST",1764
"sp|Q08747|UAF30_YEAST",228
"sp|P38820|UBA4_YEAST",440
"sp|P36137|UIP5_YEAST",443
"sp|Q99344|UBA3_YEAST",299
"sp|P18562|UPP_YEAST",216
"sp|Q04177|UTP5_YEAST",643
"sp|P39111|VATF_YEAST",118
"sp|P38838|WSS1_YEAST",269
"sp|P0C5L9|YD247_YEAST",24
"sp|Q07589|YD144_YEAST",356
"sp|Q12392|YD21A_YEAST",438
"sp|Q2V2Q0|YD007_YEAST",85
"sp|O74302|YD13A_YEAST",440
"sp|P0CX92|YAN9_YEAST",97
"sp|P87285|YD355_YEAST",100
"sp|Q3E763|YD246_YEAST",66
"sp|A0A023PXI8|YE006_YEAST",105
"sp|P25563|YCC3_YEAST",115
"sp|A0A023PYD3|YD94W_YEAST",111
"sp|P38294|YB24_YEAST",104
"sp|Q3E7B7|YD85C_YEAST",68
"sp|P38267|YBW3_YEAST",160
"sp|P0CX31|RS24A_YEAST",135
"sp|P07281|RS19B_YEAST",144
"sp|P38781|RSC30_YEAST",883
"sp|Q02950|RT51_YEAST",344
"sp|Q12330|RUXE_YEAST",94
"sp|P47057|SNX4_YEAST",423
"sp|P53541|SPO1_YEAST",631
"sp|Q04921|SPR28_YEAST",423
"sp|P46679|STB2_YEAST",850
"sp|P11972|SST2_YEAST",698
"sp|P35691|TCTP_YEAST",167
"sp|P11747|TAF13_YEAST",167
"sp|Q07904|THI73_YEAST",523
"sp|Q12463|TRM11_YEAST",433
"sp|Q06266|TOS4_YEAST",489
"sp|P16140|VATB_YEAST",517
"sp|P32319|VPS10_YEAST",1579
"sp|P36116|VPS51_YEAST",164
"sp|P29366|BEM1_YEAST",551
"sp|Q03758|BUL2_YEAST",920
"sp|P43132|BRE2_YEAST",505
"sp|P40969|CBF3B_YEAST",608
"sp|P53223|CAX4_YEAST",239
"sp|P12962|CAF20_YEAST",161
"sp|P04037|COX4_YEAST",155
"sp|P69851|DAD4_YEAST",72
"sp|Q06349|DXO1_YEAST",442
"sp|P53095|DSD1_YEAST",428
"sp|P25039|EFGM_YEAST",761
"sp|P35195|ECM15_YEAST",104
"sp|Q04067|EIF3G_YEAST",274
"sp|P38732|EFM1_YEAST",585
"sp|P09032|EI2BG_YEAST",578
"sp|P35731|FABG_YEAST",278
"sp|P39721|AIM2_YEAST",246
"sp|Q08981|ACM1_YEAST",209
"sp|P53934|CARME_YEAST",400
"sp|Q05583|CIAO1_YEAST",330
"sp|P31384|CCR4_YEAST",837
"sp|P53264|CLD1_YEAST",445
"sp|Q3E731|COX19_YEAST",98
"sp|P28319|CWP1_YEAST",239
"sp|Q06686|CTR3_YEAST",241
"sp|Q06151|DCPS_YEAST",350
"sp|P08432|DCOR_YEAST",466
"sp|P54005|DIA1_YEAST",336
"sp|P38823|DMA1_YEAST",416
"sp|P39517|DHH1_YEAST",506
"sp|Q99252|ECM3_YEAST",613
"sp|P38836|ECM14_YEAST",430
"sp|Q05958|ECM22_YEAST",814
"sp|P42935|ELP2_YEAST",788
"sp|Q12168|ENG2_YEAST",779
"sp|P00924|ENO1_YEAST",437
"sp|Q99382|ENV10_YEAST",181
"sp|Q06344|ESF1_YEAST",628
"sp|P43613|ERJ5_YEAST",295
"sp|Q04651|ERV41_YEAST",352
"sp|P53918|ESBP6_YEAST",673
"sp|Q07541|EXP1_YEAST",149
"sp|P52911|EXG2_YEAST",562
"sp|Q03898|FIN1_YEAST",291
"sp|P40214|FDO1_YEAST",342
"sp|P53279|FHN1_YEAST",174
"sp|P07251|ATPA_YEAST",545
"sp|P41697|BUD6_YEAST",788
"sp|Q99177|BRR1_YEAST",341
"sp|P53741|BRE5_YEAST",515
"sp|P53615|CAN_YEAST",221
"sp|P34237|CASP_YEAST",679
"sp|P07252|CBP1_YEAST",654
"sp|P06243|CDC7_YEAST",507
"sp|Q12084|DAS2_YEAST",232
"sp|P34216|EDE1_YEAST",1381
"sp|P47128|EAF6_YEAST",113
"sp|Q08649|ESA1_YEAST",445
"sp|Q04433|FIT1_YEAST",528
"sp|P60010|ACT_YEAST",375
"sp|P13711|ACOX_YEAST",748
"sp|P23180|AIM17_YEAST",465
"sp|Q01976|ADPP_YEAST",231
"sp|Q03818|ATG16_YEAST",150
"sp|P39960|BEM2_YEAST",2167
"sp|Q00684|CDC14_YEAST",551
"sp|P35201|CENPC_YEAST",549
"sp|Q12018|CDC53_YEAST",815
"sp|P32178|CHMU_YEAST",256
"sp|P41810|COPB_YEAST",973
"sp|P27680|COQ3_YEAST",312
"sp|P22204|DBF2_YEAST",572
"sp|P26343|DAL80_YEAST",269
"sp|P18899|DDR48_YEAST",430
"sp|Q06819|DIB1_YEAST",143
"sp|Q12382|DGK1_YEAST",290
"sp|P46681|DLD2_YEAST",530
"sp|P41819|DIM1_YEAST",318
"sp|P29547|EF1G1_YEAST",415
"sp|P16521|EF3A_YEAST",1044
"sp|P53720|DUS2_YEAST",384
"sp|Q12099|FAL1_YEAST",399
"sp|P07149|FAS1_YEAST",2051
"sp|P38140|ERT1_YEAST",529
"sp|Q03661|ESC1_YEAST",1658
"sp|P38913|FAD1_YEAST",306
"sp|P32771|FADH_YEAST",386
"sp|P35734|ASK1_YEAST",292
"sp|P0CX78|ASP23_YEAST",362
"sp|Q12527|ATG11_YEAST",1178
"sp|P32660|ATC5_YEAST",1571
"sp|P53836|CA120_YEAST",1060
"sp|P32656|CHAC_YEAST",232
"sp|P29029|CHIT_YEAST",562
"sp|P38824|COX23_YEAST",151
"sp|P52868|CWC23_YEAST",283
"sp|P32528|DUR1_YEAST",1835
"sp|P38347|EFM2_YEAST",419
"sp|Q05359|ERP1_YEAST",219
"sp|P42222|ERR3_YEAST",437
"sp|P25376|AGP1_YEAST",633
"sp|P46983|ATG36_YEAST",293
"sp|Q12691|ATN5_YEAST",1091
"sp|P18496|ATP10_YEAST",279
"sp|P50273|ATP22_YEAST",684
"sp|P40955|CHS6_YEAST",746
"sp|P43635|CISY3_YEAST",486
"sp|Q12145|CMR3_YEAST",317
"sp|Q02554|CUS1_YEAST",436
"sp|P25603|CWH36_YEAST",130
"sp|P53830|CUS2_YEAST",285
"sp|P25618|CWH43_YEAST",953
"sp|P21182|DCAM_YEAST",396
"sp|P32460|DCG1_YEAST",244
"sp|Q12123|DCS2_YEAST",353
"sp|P33327|DHE2_YEAST",1092
"sp|P36008|EF1G2_YEAST",412
"sp|P38213|DSF2_YEAST",736
"sp|P53861|ELOA1_YEAST",379
"sp|P06103|EIF3B_YEAST",763
"sp|Q12013|AKR2_YEAST",749
"sp|P32375|ALN_YEAST",460
"sp|P53933|APP1_YEAST",587
"sp|Q8TGM5|ART3_YEAST",67
"sp|Q06822|ASA1_YEAST",443
"sp|P39945|AST2_YEAST",430
"sp|P32907|ATO2_YEAST",282
"sp|P22804|BET1_YEAST",142
"sp|Q04347|BUD22_YEAST",519
"sp|P40509|COPE_YEAST",296
"sp|P38909|CYC2_YEAST",366
"sp|P43595|DCV1_YEAST",202
"sp|P69771|DID2_YEAST",204
"sp|Q04217|DHR1_YEAST",1267
"sp|P40553|DOT5_YEAST",215
"sp|P07262|DHE4_YEAST",454
"sp|P54861|DNM1_YEAST",757
"sp|P36152|DRE2_YEAST",348
"sp|P39540|ELO1_YEAST",310
"sp|Q12283|FABD_YEAST",360
"sp|P27882|ERV1_YEAST",189
"sp|P22136|AEP2_YEAST",580
"sp|P00330|ADH1_YEAST",348
"sp|P22108|APA2_YEAST",325
"sp|P40532|APQ12_YEAST",138
"sp|P13586|ATC1_YEAST",950
"sp|P21560|CBP3_YEAST",335
"sp|Q06697|CDC73_YEAST",393
"sp|P38779|CIC1_YEAST",376
"sp|P32797|CDC13_YEAST",924
"sp|P38930|CSK2C_YEAST",258
"sp|Q06440|CORO_YEAST",651
"sp|Q08226|CRT10_YEAST",957
"sp|P38877|CTF8_YEAST",133
"sp|Q03957|CTK1_YEAST",528
"sp|P24784|DBP1_YEAST",617
"sp|P31385|DEP1_YEAST",405
"sp|Q08232|DSC2_YEAST",322
"sp|P25615|DPO4_YEAST",582
"sp|P47027|DPB11_YEAST",764
"sp|P38737|ECM29_YEAST",1868
"sp|Q04868|ELP6_YEAST",273
"sp|Q12431|EMC6_YEAST",108
"sp|P53938|EOS1_YEAST",366
"sp|P24813|AP2_YEAST",409
"sp|P38328|ARPC1_YEAST",384
"sp|Q06071|BL1S1_YEAST",122
"sp|P53323|BUD32_YEAST",261
"sp|P43583|BLM10_YEAST",2143
"sp|Q05949|BUR2_YEAST",395
"sp|P09440|C1TM_YEAST",975
"sp|P06101|CDC37_YEAST",506
"sp|Q06703|CDA2_YEAST",312
"sp|Q06156|CND1_YEAST",1176
"sp|Q3E7A9|CMC4_YEAST",73
"sp|P10174|COX7_YEAST",60
"sp|Q04216|DLT1_YEAST",342
"sp|P32601|DSS4_YEAST",143
"sp|Q12432|EAF3_YEAST",401
"sp|P53255|DRN1_YEAST",507
"sp|P0CX08|DSF1_YEAST",502
"sp|Q05902|ECM38_YEAST",660
"sp|Q3E840|DPH3_YEAST",82
"sp|Q03071|ELOC_YEAST",99
"sp|P40207|ERG29_YEAST",237
"sp|Q04412|AGE1_YEAST",482
"sp|P14540|ALF_YEAST",359
"sp|P38182|ATG8_YEAST",117
"sp|P38077|ATPG_YEAST",311
"sp|P36149|BET3_YEAST",193
"sp|P38084|BAP2_YEAST",609
"sp|Q12291|BMT6_YEAST",365
"sp|P05374|CHO2_YEAST",869
"sp|P47167|CENPK_YEAST",239
"sp|P38147|CHK1_YEAST",527
"sp|Q3E835|CENPS_YEAST",90
"sp|P53318|COQ6_YEAST",479
"sp|P25355|CTR86_YEAST",563
"sp|P21705|DAL82_YEAST",255
"sp|P13663|DHAS_YEAST",365
"sp|P54858|DOS2_YEAST",310
"sp|P36022|DYHC_YEAST",4092
"sp|P48235|ECL1_YEAST",211
"sp|P38248|ECM33_YEAST",429
"sp|Q07794|RT109_YEAST",436
"sp|P20606|SAR1_YEAST",190
"sp|P17121|SAC7_YEAST",654
"sp|P40316|SECU_YEAST",373
"sp|Q6Q595|SCS22_YEAST",175
"sp|P53075|SHE10_YEAST",577
"sp|P38337|SHG1_YEAST",142
"sp|P38345|SDHF4_YEAST",138
"sp|Q06058|SEI1_YEAST",285
"sp|Q12334|SCM3_YEAST",223
"sp|P38262|SIF2_YEAST",535
"sp|Q12158|SCC1_YEAST",566
"sp|P36048|SN114_YEAST",1008
"sp|P22215|SLY41_YEAST",453
"sp|P25390|SSK22_YEAST",1331
"sp|Q03088|SVL3_YEAST",825
"sp|P06783|STE3_YEAST",470
"sp|P48526|SYIM_YEAST",1002
"sp|A0A023PZF2|YE009_YEAST",135
"sp|Q03205|YD042_YEAST",200
"sp|P25354|YCP7_YEAST",239
"sp|Q8J0M4|YCB2_YEAST",134
"sp|Q07355|YD050_YEAST",123
"sp|Q3E789|YD169_YEAST",49
"sp|P25565|YCA2_YEAST",263
"sp|P0C5L0|YB056_YEAST",52
"sp|P38161|YBK8_YEAST",101
"sp|P38239|YBR2_YEAST",180
"sp|P38233|YBQ1_YEAST",116
"sp|P87012|YC01A_YEAST",153
"sp|P0CY02|YL15H_YEAST",43
"sp|P0CX75|YL13A_YEAST",440
"sp|P38808|YHP5_YEAST",164
"sp|Q12259|YL108_YEAST",485
"sp|A0A023PXG3|YI56A_YEAST",133
"sp|A0A023PZJ3|YI030_YEAST",112
"sp|P53273|YG35_YEAST",1036
"sp|Q7LIF2|YL365_YEAST",110
"sp|P34238|YKR7_YEAST",112
"sp|O13546|YL232_YEAST",115
"sp|P28320|YJU2_YEAST",278
"sp|Q3E7Z4|YI046_YEAST",54
"sp|Q08844|YO365_YEAST",703
"sp|P38752|YHA5_YEAST",130
"sp|P53747|YN8Z_YEAST",219
"sp|P53825|YN64_YEAST",131
"sp|P53181|YGE2_YEAST",101
"sp|Q3E766|YM175_YEAST",64
"sp|P47059|YJD2_YEAST",104
"sp|P53729|YN8H_YEAST",429
"sp|Q12024|YTM1_YEAST",460
"sp|Q08245|ZEO1_YEAST",113
"sp|P38831|YHS5_YEAST",101
"sp|P47821|SSN8_YEAST",323
"sp|P47002|SSY5_YEAST",699
"sp|P40472|SIM1_YEAST",476
"sp|P26637|SYLC_YEAST",1090
"sp|P38758|TDA3_YEAST",523
"sp|Q02457|TBF1_YEAST",562
"sp|Q08231|THP1_YEAST",455
"sp|Q08579|THI72_YEAST",599
"sp|Q08686|THTR_YEAST",304
"sp|P53220|TIM21_YEAST",239
"sp|Q07527|TRM3_YEAST",1436
"sp|Q06385|VPS74_YEAST",345
"sp|P47061|VPS53_YEAST",822
"sp|Q07790|YD053_YEAST",131
"sp|Q12298|YD061_YEAST",539
"sp|Q12103|YD109_YEAST",647
"sp|Q99303|YD23A_YEAST",438
"sp|P0C289|YD34A_YEAST",58
"sp|A0A023PYE4|YE067_YEAST",107
"sp|Q07791|YD23B_YEAST",1770
"sp|A0A023PZG0|YE084_YEAST",170
"sp|P40097|YE11_YEAST",107
"sp|Q3E776|YB255_YEAST",120
"sp|Q8TGQ1|YC047_YEAST",68
"sp|P38338|YB9F_YEAST",688
"sp|P38253|YBU0_YEAST",122
"sp|Q8TGQ0|YC081_YEAST",78
"sp|P38186|YBH0_YEAST",106
"sp|P53232|YG1Y_YEAST",107
"sp|P0CE98|YL161_YEAST",114
"sp|Q05881|YL287_YEAST",355
"sp|Q03888|YI020_YEAST",244
"sp|Q8TGM2|YL347_YEAST",46
"sp|P0CY04|YL157_YEAST",43
"sp|P38864|YHX3_YEAST",112
"sp|A0A023PYI5|YI036_YEAST",133
"sp|P36050|YKQ9_YEAST",127
"sp|Q8TGN0|YK156_YEAST",38
"sp|P53231|YG1X_YEAST",118
"sp|P32475|YG3Z_YEAST",115
"sp|P53339|YG61_YEAST",147
"sp|Q3E832|YO72B_YEAST",53
"sp|P53864|YNW6_YEAST",136
"sp|P40539|YIC8_YEAST",132
"sp|P40551|YIB2_YEAST",113
"sp|P0CX99|YFG8_YEAST",160
"sp|P36072|YKL8_YEAST",103
"sp|Q8TGR9|YP152_YEAST",32
"sp|P47073|YJB5_YEAST",94
"sp|A0A023PYJ4|YM153_YEAST",111
"sp|P53074|YGY0_YEAST",147
"sp|P0C5Q3|YM13C_YEAST",49
"sp|Q03236|YM49_YEAST",431
"sp|P53748|YN91_YEAST",327
"sp|P32331|YMC1_YEAST",307
"sp|P38430|YM8C_YEAST",313
"sp|Q04019|YM80_YEAST",206
"sp|Q12340|YRM1_YEAST",786
"sp|P39926|SSO2_YEAST",295
"sp|Q04545|TDA9_YEAST",1251
"sp|P09733|TBA1_YEAST",447
"sp|P53378|TBG_YEAST",473
"sp|P41895|T2FA_YEAST",735
"sp|P23643|VPS3_YEAST",1011
"sp|Q6Q5X2|YD34B_YEAST",51
"sp|P39549|YAJ9_YEAST",74
"sp|P39566|YAO0_YEAST",99
"sp|P87268|YD426_YEAST",125
"sp|A0A023PXC7|YE068_YEAST",143
"sp|A0A023PZC3|YE133_YEAST",113
"sp|P0C5K9|YB39A_YEAST",27
"sp|Q8TGK4|YB298_YEAST",73
"sp|O43137|YB085_YEAST",85
"sp|P0C5L4|YB121_YEAST",52
"sp|P40538|YIC9_YEAST",142
"sp|Q8TGT8|YG174_YEAST",28
"sp|Q12337|YG21B_YEAST",1770
"sp|Q3E810|YL342_YEAST",57
"sp|P53302|YG47_YEAST",121
"sp|Q08373|YOL66_YEAST",112
"sp|P53161|YGH2_YEAST",119
"sp|P32622|YEF1_YEAST",495
"sp|P43576|YFB9_YEAST",117
"sp|Q04018|YM79_YEAST",355
"sp|Q03722|YMC0_YEAST",664
"sp|P32527|ZUO1_YEAST",433
"sp|P40340|TBP7_YEAST",1379
"sp|P35172|TREB_YEAST",780
"sp|P00942|TPIS_YEAST",248
"sp|P38293|UMP1_YEAST",148
"sp|P25037|UBP1_YEAST",809
"sp|Q03785|VHS1_YEAST",461
"sp|Q06708|VAC14_YEAST",880
"sp|Q04301|VBA1_YEAST",562
"sp|P39102|XDJ1_YEAST",459
"sp|Q04272|VPS20_YEAST",221
"sp|P25629|YCT9_YEAST",148
"sp|P53183|YGD9_YEAST",348
"sp|P26725|YUR1_YEAST",428
"sp|Q04869|YM94_YEAST",349
"sp|P40449|YIQ1_YEAST",235
"sp|P40517|YRB2_YEAST",327
"sp|P38834|YHT0_YEAST",111
"sp|P12688|YPK1_YEAST",680
"sp|Q12458|YPR1_YEAST",312
"sp|P32804|ZRT1_YEAST",376
"sp|Q12436|ZRT2_YEAST",422
"sp|P40898|YJV1_YEAST",147
"sp|A2P2R3|YM084_YEAST",262
"sp|Q02203|YKY5_YEAST",525
"sp|Q3E735|YO034_YEAST",80
"sp|P36092|YKE44_YEAST",106
"sp|Q3E760|YM030_YEAST",96
"sp|A0A023PYJ0|YM09A_YEAST",108
"sp|P43541|YFG3_YEAST",151
"sp|Q03879|YM09_YEAST",124
"sp|Q07888|YL067_YEAST",1374
"sp|O13578|YL415_YEAST",112
"sp|Q08293|YO150_YEAST",103
"sp|P38729|YHE2_YEAST",150
"sp|Q12253|YL046_YEAST",270
"sp|P0CY01|YL67A_YEAST",160
"sp|P38727|YHE4_YEAST",235
"sp|Q12251|YP011_YEAST",326
"sp|Q12113|YO21B_YEAST",1770
"sp|P03881|YMRF1_YEAST",472
"sp|O13575|YP177_YEAST",123
"sp|Q3E737|YJ047_YEAST",44
"sp|P40586|YIW2_YEAST",236
"sp|Q8TGK8|YP160_YEAST",94
"sp|P47132|YJ57_YEAST",116
"sp|P0C2J1|YP14B_YEAST",1755
"sp|Q8TGL7|YN003_YEAST",32
"sp|P53116|YGO9_YEAST",101
"sp|Q03759|YMK8_YEAST",105
"sp|P53737|YN8P_YEAST",142
"sp|Q12523|YP247_YEAST",523
"sp|Q12414|YP11B_YEAST",1755
"sp|A0A023PXL7|YH056_YEAST",144
"sp|P28626|YIM2_YEAST",145
"sp|P53977|YNB7_YEAST",112
"sp|P0C5Q4|YM141_YEAST",74
"sp|Q8TGS6|YM242_YEAST",29
"sp|Q04978|YMF3_YEAST",212
"sp|O13569|YPR36_YEAST",170
"sp|P40537|ULP2_YEAST",1034
"sp|Q03831|YD095_YEAST",136
"sp|Q3E838|YF012_YEAST",28
"sp|P53736|YN8O_YEAST",256
"sp|P43637|TOS3_YEAST",560
"sp|P12611|WHI2_YEAST",486
"sp|Q12082|YD157_YEAST",118
"sp|P25620|YCR2_YEAST",114
"sp|P42937|YCH1_YEAST",148
"sp|P0CD98|YLL53_YEAST",152
"sp|Q06152|YL271_YEAST",274
"sp|P53284|YG3G_YEAST",112
"sp|Q08741|YO282_YEAST",106
"sp|Q3E795|YL361_YEAST",98
"sp|P36083|YKH5_YEAST",450
"sp|Q06698|YL419_YEAST",1435
"sp|P53122|YGN8_YEAST",345
"sp|P0CL34|YH219_YEAST",160
"sp|P53719|YN87_YEAST",212
"sp|A0A023PZL7|YM294_YEAST",119
"sp|I2HB70|YM16A_YEAST",103
"sp|P39974|YEI3_YEAST",107
"sp|Q04215|YM13A_YEAST",440
"sp|P0C2I4|YH11A_YEAST",478
"sp|Q3E815|YH175_YEAST",49
"sp|P39959|YEW0_YEAST",443
"sp|A0A023PXM7|YIL20_YEAST",112
"sp|P40434|YIR7_YEAST",1758
"sp|P23561|STE11_YEAST",717
"sp|P53916|TEP1_YEAST",434
"sp|P32774|T2AG_YEAST",122
"sp|P40533|TED1_YEAST",473
"sp|P47045|TIM54_YEAST",478
"sp|Q04183|TR120_YEAST",1289
"sp|Q03660|TR130_YEAST",1102
"sp|Q12159|YRA1_YEAST",226
"sp|P18410|SPO7_YEAST",259
"sp|P38326|SWC5_YEAST",303
"sp|Q12254|SVS1_YEAST",260
"sp|P33448|TOM6_YEAST",61
"sp|P41806|VMA21_YEAST",77
"sp|P38882|UTP9_YEAST",575
"sp|P53276|UTP8_YEAST",713
"sp|P22543|VPS34_YEAST",875
"sp|P0C5E0|YD193_YEAST",132
"sp|P25617|YCQ6_YEAST",290
"sp|P37265|YCR41_YEAST",110
"sp|P25561|YCC1_YEAST",117
"sp|Q03051|YD543_YEAST",99
"sp|P38321|YB75_YEAST",900
"sp|Q96VH3|YC021_YEAST",125
"sp|Q12316|YG13B_YEAST",1755
"sp|P0C5N2|YG122_YEAST",42
"sp|P47020|YJM0_YEAST",107
"sp|P40365|YJG7_YEAST",116
"sp|P0CX62|YG22A_YEAST",438
"sp|P47003|YJP2_YEAST",119
"sp|Q8TGN4|YI21A_YEAST",89
"sp|Q3E7A0|YK106_YEAST",39
"sp|Q06479|YL352_YEAST",807
"sp|P36114|YKR18_YEAST",725
"sp|P46991|YJR5_YEAST",170
"sp|P39529|YJU6_YEAST",758
"sp|P40892|YJV8_YEAST",196
"sp|Q8TGJ4|YL466_YEAST",38
"sp|P32859|YKD6_YEAST",130
"sp|Q06057|YL402_YEAST",63
"sp|P0CL30|YNL39_YEAST",191
"sp|Q6B2I9|YM099_YEAST",109
"sp|P36103|YKC3_YEAST",277
"sp|P36119|YK03_YEAST",530
"sp|Q12110|YL049_YEAST",428
"sp|P0CF18|YM085_YEAST",432
"sp|P34248|YKK0_YEAST",587
"sp|P0CF19|YO162_YEAST",215
"sp|Q08543|YO170_YEAST",101
"sp|Q07989|YL041_YEAST",106
"sp|Q12402|YOP1_YEAST",180
"sp|Q8TGJ8|YJ026_YEAST",73
"sp|Q06839|YP097_YEAST",1073
"sp|O13520|YP044_YEAST",182
"sp|Q8TGQ7|YP159_YEAST",33
"sp|P53113|YGP2_YEAST",225
"sp|P53106|YGR5_YEAST",192
"sp|P34225|YEL1_YEAST",687
"sp|Q08428|YOR53_YEAST",113
"sp|P40355|YJ31_YEAST",935
"sp|P47066|YJC2_YEAST",102
"sp|P38322|YB76_YEAST",136
"sp|P0CL28|YGR96_YEAST",191
"sp|Q8TGJ2|YN075_YEAST",30
"sp|Q03675|YMO7_YEAST",126
"sp|Q3E767|YN67B_YEAST",46
"sp|P0C5B8|YH050_YEAST",160
"sp|Q8TGS8|YM105_YEAST",64
"sp|Q08486|YOR72_YEAST",104
"sp|Q08971|YP225_YEAST",146
"sp|P53820|YN78_YEAST",52
"sp|P53175|YGF2_YEAST",101
"sp|Q03559|YM8V_YEAST",197
"sp|Q3E842|YM122_YEAST",84
"sp|P47048|YJE9_YEAST",450
"sp|Q04893|YM96_YEAST",1140
"sp|Q04897|YM98_YEAST",101
"sp|P15705|STI1_YEAST",589
"sp|Q04673|SSL1_YEAST",461
"sp|P25302|SWI4_YEAST",1093
"sp|P22438|SYMM_YEAST",575
"sp|P48525|SYEM_YEAST",536
"sp|P53072|TAN1_YEAST",289
"sp|P28274|URA7_YEAST",579
"sp|P52492|UBC11_YEAST",156
"sp|P40554|URM1_YEAST",99
"sp|Q8TGU2|YF032_YEAST",87
"sp|P36036|YRA2_YEAST",203
"sp|Q07688|YPD1_YEAST",167
"sp|Q06328|YPQ2_YEAST",317
"sp|O13572|YPR50_YEAST",173
"sp|P0C0T4|RS25B_YEAST",108
"sp|Q3E754|RS21B_YEAST",87
"sp|P47150|RT07_YEAST",247
"sp|P32828|SLX5_YEAST",619
"sp|P53965|SIW14_YEAST",281
"sp|P35184|SQT1_YEAST",431
"sp|P32900|SKG6_YEAST",734
"sp|Q12267|SMC4_YEAST",1418
"sp|P45819|SPO74_YEAST",413
"sp|P23624|SPO13_YEAST",291
"sp|P35209|SPT21_YEAST",758
"sp|Q6WNK7|SUS1_YEAST",96
"sp|P53599|SSK2_YEAST",1579
"sp|Q02794|STD1_YEAST",444
"sp|P39073|SSN3_YEAST",555
"sp|P40825|SYA_YEAST",983
"sp|Q03770|SSY1_YEAST",852
